EB_T (K),EB_((m0-m)/(m0-mf))
728.715,0.86923406
728.8793333,0.869333589
729.044,0.869433117
729.2113333,0.869532104
729.3766667,0.869628928
729.541,0.869726833
729.7036667,0.869826361
729.8713333,0.86992643
730.038,0.870025418
730.203,0.870123323
730.371,0.870220147
730.5383333,0.870316429
730.699,0.870410548
730.8636667,0.870505208
731.0363333,0.870599327
731.2066667,0.870695069
731.366,0.87079027
731.5316667,0.870886553
731.6973333,0.870981753
731.862,0.871077495
732.028,0.871173778
732.1966667,0.87126952
732.3606667,0.87136472
732.5256667,0.871458839
732.6903333,0.871553499
732.8566667,0.871648159
733.0273333,0.87174336
733.191,0.87183802
733.3556667,0.871933221
733.521,0.872025717
733.693,0.872118213
733.8526667,0.872210169
734.019,0.872297797
734.1883333,0.872387048
734.3453333,0.872476839
734.5153333,0.872566631
734.6846667,0.872655341
734.847,0.872744592
735.014,0.872835465
735.1826667,0.872926339
735.343,0.873019917
735.511,0.873114036
735.6773333,0.873206532
735.8413333,0.873298488
736.009,0.873389902
736.1743333,0.873482939
736.3413333,0.873574895
736.5106667,0.873664686
736.6763333,0.873754478
736.8426667,0.873841565
737.006,0.873929734
737.1726667,0.874016821
737.3333333,0.874103908
737.502,0.874190996
737.6703333,0.874278624
737.8306667,0.874367874
737.9973333,0.874458207
738.1696667,0.874549081
738.3303333,0.874639413
738.495,0.874729746
738.6563333,0.874819538
738.828,0.874908788
738.9916667,0.874996957
739.154,0.875082963
739.3213333,0.87517005
739.486,0.875253891
739.6533333,0.875340979
739.8163333,0.875429148
739.9883333,0.875517317
740.1486667,0.875607649
740.3153333,0.875696359
740.4833333,0.875784528
740.6496667,0.875873238
740.8146667,0.875960325
740.983,0.876046871
741.1483333,0.876134499
741.3133333,0.876221586
741.4833333,0.876307592
741.6413333,0.876393597
741.8043333,0.87647798
741.974,0.876562903
742.1403333,0.876646204
742.3083333,0.876727882
742.4756667,0.87680956
742.642,0.876890697
742.8056667,0.87696967
742.9676667,0.877049185
743.1386667,0.877130863
743.2986667,0.877213082
743.462,0.877297464
743.632,0.877381847
743.799,0.877465148
743.9623333,0.87754953
744.1233333,0.877635535
744.2946667,0.877720459
744.4593333,0.877805382
744.624,0.877890847
744.79,0.877976311
744.9586667,0.878060694
745.1236667,0.878145076
745.2893333,0.878228918
745.4596667,0.878312219
745.6213333,0.878394438
745.7853333,0.878477198
745.9566667,0.878559416
746.1213333,0.878641635
746.2836667,0.878723313
746.4503333,0.87880445
746.6173333,0.878885047
746.7886667,0.878965643
746.951,0.879045698
747.1193333,0.879126294
747.289,0.879207431
747.4506667,0.879288568
747.6123333,0.879370246
747.7756667,0.879451924
747.9436667,0.879533602
748.1133333,0.879617444
748.2783333,0.879700745
748.4446667,0.879784046
748.6066667,0.879867887
748.7756667,0.87995227
748.9393333,0.88003503
749.101,0.880116708
749.2753333,0.880196763
749.44,0.880275195
749.6026667,0.880352005
749.7716667,0.880429356
749.9356667,0.880507247
750.104,0.880584057
750.269,0.880663572
750.4363333,0.880743086
750.604,0.880823682
750.763,0.880904819
750.931,0.88098812
751.0963333,0.881068716
751.2603333,0.881146608
751.4306667,0.881223958
751.5966667,0.881296441
751.7546667,0.881371087
751.9183333,0.881447897
752.0886667,0.881525788
752.2556667,0.881602057
752.4216667,0.881679408
752.588,0.88175784
752.75,0.881837355
752.92,0.881918492
753.084,0.881999629
753.251,0.882079684
753.413,0.882160821
753.5846667,0.882240336
753.7463333,0.882318227
753.9086667,0.882396119
754.0756667,0.88247347
754.246,0.882548116
754.413,0.882624385
754.585,0.882699572
754.7483333,0.88277584
754.9096667,0.882852109
755.0773333,0.882928378
755.2463333,0.883003565
755.411,0.883080375
755.575,0.883155562
755.7413333,0.88323129
755.9073333,0.883307018
756.0693333,0.883383287
756.235,0.883461719
756.402,0.883538529
756.569,0.88361588
756.7356667,0.883692149
756.902,0.883768417
757.0666667,0.883844145
757.229,0.883918792
757.396,0.883992356
757.562,0.884062134
757.7313333,0.884132993
757.8896667,0.884203853
758.058,0.884275795
758.2243333,0.884347736
758.3883333,0.884421301
758.554,0.884495406
758.7216667,0.884569511
758.884,0.884646862
759.0523333,0.88472259
759.2103333,0.884797236
759.3776667,0.8848708
759.5486667,0.884943823
759.7183333,0.885016306
759.8823333,0.88508987
760.0476667,0.885163434
760.2103333,0.885236458
760.3736667,0.885310022
760.54,0.885383045
760.7083333,0.88545661
760.8783333,0.885531256
761.0406667,0.88560482
761.207,0.885677844
761.3703333,0.885749785
761.5396667,0.885821186
761.7026667,0.885892045
761.8686667,0.885962364
762.0363333,0.886032142
762.2036667,0.886101379
762.3663333,0.886169534
762.5316667,0.886239312
762.6973333,0.886308549
762.8656667,0.886378868
763.0343333,0.886449187
763.191,0.886520047
763.3603333,0.886592529
763.526,0.886665552
763.6893333,0.886739117
763.8576667,0.886811058
764.0296667,0.886881918
764.188,0.886953319
764.3493333,0.887023637
764.521,0.887093956
764.6846667,0.887164275
764.8503333,0.887234594
765.013,0.887305454
765.1796667,0.887376313
765.3456667,0.887447714
765.5143333,0.887520196
765.683,0.887592138
765.844,0.887661916
766.0056667,0.887732235
766.174,0.887802013
766.3416667,0.887870709
766.5073333,0.887938864
766.671,0.888008101
766.8376667,0.888076256
767.004,0.888143329
767.1693333,0.888211484
767.3346667,0.88827964
767.5026667,0.888347795
767.6633333,0.888417573
767.8306667,0.888487891
768.0013333,0.888559833
768.163,0.888631774
768.33,0.888704798
768.4966667,0.888774576
768.664,0.888843813
768.8273333,0.888912509
768.9933333,0.888977418
769.1596667,0.889044492
769.3276667,0.889111024
769.4956667,0.889179179
769.6563333,0.889246253
769.8213333,0.889313867
769.9843333,0.889382563
770.1546667,0.8894518
770.3176667,0.889520496
770.4846667,0.889589192
770.6493333,0.889657347
770.8206667,0.889726584
770.9766667,0.889792035
771.139,0.889857485
771.306,0.889923477
771.477,0.889989468
771.6373333,0.890054378
771.807,0.89012091
771.9736667,0.890187984
772.137,0.890256139
772.3016667,0.890325917
772.4726667,0.890393531
772.638,0.890460064
772.8006667,0.890526055
772.9696667,0.890590965
773.1366667,0.890656415
773.3053333,0.890721866
773.4683333,0.890786235
773.6356667,0.890852226
773.8006667,0.890918218
773.968,0.890984209
774.133,0.891050742
774.302,0.891117274
774.4636667,0.891184888
774.631,0.891251421
774.7946667,0.891317412
774.961,0.891383404
775.1256667,0.891449936
775.29,0.891515927
775.4563333,0.891581919
775.6223333,0.891646829
775.79,0.891711197
775.9536667,0.891775025
776.118,0.891839935
776.2843333,0.891904845
776.4453333,0.891968672
776.6113333,0.892033041
776.7763333,0.892096328
776.9443333,0.892159074
777.1096667,0.892223443
777.2783333,0.892287812
777.448,0.892352721
777.6103333,0.89241709
777.7733333,0.892480918
777.939,0.892545287
778.1046667,0.892608033
778.2723333,0.892669156
778.4383333,0.892729738
778.6046667,0.892791943
778.768,0.892854689
778.935,0.892917976
779.0983333,0.892982886
779.2616667,0.893047796
779.4296667,0.893111624
779.5983333,0.893176533
779.7616667,0.893241443
779.9276667,0.893306353
780.0933333,0.893371262
780.2603333,0.893435631
780.4203333,0.8935
780.5893333,0.893563287
780.7616667,0.893625492
780.9213333,0.89368932
781.0836667,0.893752607
781.2546667,0.893816975
781.4156667,0.893881344
781.5833333,0.893945172
781.745,0.894011163
781.9096667,0.894076073
782.0813333,0.894139901
782.2466667,0.894203188
782.414,0.894264311
782.5773333,0.894325975
782.744,0.894387099
782.9116667,0.894448222
783.0736667,0.894508263
783.2403333,0.894569927
783.4086667,0.894631592
783.569,0.894693797
783.7336667,0.894757084
783.902,0.894819289
784.0733333,0.894881494
784.232,0.894941535
784.4,0.895002118
784.564,0.895063782
784.7323333,0.895125446
784.897,0.895188192
785.0656667,0.895250938
785.2263333,0.895314766
785.3916667,0.895380217
785.5533333,0.895445667
785.7236667,0.895510577
785.8916667,0.895575486
786.058,0.895639855
786.218,0.895702601
786.383,0.895762643
786.5466667,0.895821061
786.7143333,0.89587948
786.8863333,0.89593844
787.0493333,0.895995777
787.2173333,0.896054736
787.3783333,0.896115859
787.5436667,0.896176983
787.7116667,0.89624027
787.8736667,0.896304097
788.0406667,0.896366843
788.2046667,0.89642959
788.3723333,0.896493417
788.54,0.896553459
788.708,0.896612959
788.8713333,0.896674624
789.033,0.896735747
789.1976667,0.89679687
789.3676667,0.896857993
789.536,0.896916953
789.6993333,0.896977535
789.862,0.89703974
790.0283333,0.897100864
790.1933333,0.897161446
790.3586667,0.89722311
790.5273333,0.897283152
790.6866667,0.897343734
790.853,0.897402694
791.0193333,0.897461653
791.188,0.897520613
791.3516667,0.897580654
791.5176667,0.897641237
791.6846667,0.897701819
791.8536667,0.89776186
792.0156667,0.897821361
792.182,0.897882484
792.3476667,0.897943067
792.5126667,0.898002026
792.6786667,0.898062609
792.8516667,0.898122109
793.0126667,0.898182151
793.1773333,0.898242733
793.3403333,0.898301693
793.4996667,0.898361193
793.6683333,0.898420153
793.8326667,0.89847749
794.0003333,0.898537531
794.1693333,0.898594868
794.3306667,0.898651664
794.4936667,0.898711705
794.6623333,0.898769583
794.8286667,0.898828002
794.9923333,0.89888588
795.1553333,0.898942135
795.3236667,0.899000012
795.4843333,0.899058972
795.654,0.899117391
795.82,0.899175269
795.9796667,0.899233687
796.1483333,0.899292647
796.3116667,0.899351066
796.4756667,0.899410566
796.6436667,0.899468985
796.81,0.899527404
796.9753333,0.899587986
797.141,0.899646405
797.3086667,0.899705905
797.4786667,0.899764324
797.6393333,0.899823283
797.8063333,0.899883325
797.9716667,0.899942825
798.134,0.900000703
798.2976667,0.900059663
798.4653333,0.900119163
798.63,0.900180287
798.796,0.900240869
798.961,0.900300369
799.1236667,0.900360952
799.2903333,0.900420993
799.456,0.90047833
799.6246667,0.900534585
799.7823333,0.900591922
799.952,0.9006498
800.12,0.900708219
800.284,0.900767178
800.4453333,0.900826138
800.6166667,0.900882393
800.7793333,0.900939189
800.9453333,0.900994362
801.1106667,0.901048453
801.2733333,0.901104708
801.4466667,0.901158259
801.6093333,0.90121235
801.776,0.901268605
801.9416667,0.901323779
802.109,0.901380034
802.2696667,0.901437371
802.433,0.901493626
802.6016667,0.901552044
802.7666667,0.901609922
802.9376667,0.901666718
803.0953333,0.901723514
803.2623333,0.901781933
803.428,0.90183927
803.5936667,0.901896606
803.759,0.901953943
803.9266667,0.902009657
804.093,0.902066994
804.2543333,0.902124331
804.4206667,0.902178964
804.588,0.902235759
804.75,0.902292015
804.9206667,0.902346106
805.0833333,0.902400197
805.2506667,0.902455911
805.416,0.902510003
805.581,0.902566258
805.7486667,0.902623595
805.9123333,0.902678227
806.0753333,0.9027334
806.2413333,0.902789655
806.409,0.902844288
806.5713333,0.902900002
806.7393333,0.902956257
806.9056667,0.903012512
807.0733333,0.90307039
807.2366667,0.903129349
807.4036667,0.903186686
807.5673333,0.903243482
807.732,0.903301901
807.8986667,0.90335491
808.0646667,0.903409543
808.2323333,0.903464175
808.3933333,0.903518266
808.5586667,0.903571276
808.7263333,0.903626449
808.895,0.903680541
809.058,0.903735714
809.2216667,0.903793592
809.389,0.903849847
809.548,0.903906643
809.7136667,0.903963979
809.881,0.904019694
810.049,0.904074326
810.2116667,0.90413004
810.3783333,0.90418305
810.5413333,0.904235518
810.7113333,0.904290691
810.8733333,0.904344242
811.0443333,0.904397252
811.207,0.904452966
811.366,0.904507057
811.5363333,0.904558985
811.7,0.904612535
811.8646667,0.904665004
812.034,0.904715309
812.198,0.9047694
812.3636667,0.904823492
812.526,0.904877583
812.6916667,0.904933297
812.8563333,0.904990093
813.0233333,0.905045266
813.1873333,0.90510044
813.3553333,0.905158317
813.5176667,0.905211868
813.6846667,0.905267041
813.846,0.905322755
814.0166667,0.905375765
814.184,0.905428774
814.348,0.905482866
814.5133333,0.905535875
814.6783333,0.905586721
814.846,0.905639731
815.012,0.90569274
815.179,0.905745209
815.3426667,0.905799841
815.506,0.905853933
815.673,0.905906942
815.8383333,0.905959411
816.0076667,0.906014584
816.1766667,0.906067594
816.3363333,0.906121144
816.5033333,0.906174154
816.666,0.906226622
816.8343333,0.906279091
816.9983333,0.906332642
817.167,0.906387274
817.3366667,0.906441365
817.499,0.906495998
817.6646667,0.906548466
817.8293333,0.906598771
817.9933333,0.90665124
818.16,0.906703708
818.3226667,0.906754554
818.4893333,0.9068054
818.6533333,0.906857328
818.823,0.906907092
818.985,0.90695902
819.1523333,0.90701257
819.3156667,0.907063957
819.4813333,0.907117508
819.6433333,0.907169976
819.81,0.907222986
819.9756667,0.907274914
820.141,0.907326841
820.3016667,0.907380392
820.471,0.907434483
820.6333333,0.907486411
820.8,0.907540502
820.9683333,0.907591348
821.1346667,0.907641653
821.3033333,0.90769304
821.47,0.907743886
821.6313333,0.907794732
821.7936667,0.90784666
821.961,0.907896424
822.127,0.907946188
822.2896667,0.907997034
822.4563333,0.908047339
822.62,0.90809548
822.7883333,0.908146326
822.952,0.908197713
823.1203333,0.908248018
823.2863333,0.908301568
823.451,0.908354578
823.6113333,0.908408669
823.7793333,0.908462761
823.946,0.908518475
824.1113333,0.908572025
824.2766667,0.908625035
824.444,0.908678044
824.607,0.908727808
824.7713333,0.908778113
824.9383333,0.908830041
825.0996667,0.908880887
825.266,0.908928487
825.4313333,0.90897717
825.595,0.909026393
825.7606667,0.909076698
825.929,0.909124298
826.089,0.909174062
826.2576667,0.90922599
826.422,0.909277377
826.5903333,0.909334173
826.754,0.909389346
826.9143333,0.909442356
827.077,0.909495365
827.2413333,0.909549997
827.4093333,0.909601925
827.5753333,0.909652771
827.7383333,0.909703617
827.9036667,0.909750136
828.07,0.909796654
828.2366667,0.909845336
828.4043333,0.90989456
828.5666667,0.909941619
828.73,0.909990842
828.8953333,0.910040065
829.0616667,0.91008983
829.2236667,0.910142298
829.39,0.910194226
829.56,0.910246154
829.721,0.910298081
829.8843333,0.910351091
830.0553333,0.910404101
830.221,0.91045711
830.3853333,0.910507415
830.5543333,0.910555556
830.7143333,0.910600993
830.8823333,0.910648594
831.047,0.910696194
831.2156667,0.910744335
831.3783333,0.910790313
831.5383333,0.910838454
831.7033333,0.910888219
831.866,0.910939605
832.0346667,0.910992074
832.2013333,0.91104292
832.3643333,0.911094307
832.5286667,0.911144612
832.6953333,0.911193294
832.8593333,0.911242517
833.0236667,0.911291199
833.194,0.911340963
833.356,0.911390187
833.5223333,0.911440492
833.6846667,0.911490797
833.8526667,0.911541643
834.0156667,0.911591407
834.1836667,0.911641712
834.3483333,0.911691476
834.5066667,0.91174124
834.6713333,0.911789922
834.8423333,0.911839145
835.0086667,0.911888368
835.175,0.91193651
835.3383333,0.911986815
835.5053333,0.912035497
835.6663333,0.91208472
835.828,0.912135025
835.9966667,0.912185871
836.1636667,0.912235635
836.3303333,0.91228594
836.498,0.912336786
836.6566667,0.912388173
836.825,0.912439019
836.9896667,0.912490946
837.1543333,0.912543956
837.3213333,0.912591556
837.4813333,0.912639698
837.653,0.912689462
837.816,0.912738144
837.9796667,0.912779794
838.1453333,0.912825772
838.3116667,0.912873373
838.4743333,0.91291935
838.635,0.912964246
838.8023333,0.913013469
838.974,0.91306107
839.1366667,0.913108129
839.2983333,0.913158434
839.464,0.913208739
839.6286667,0.913258503
839.796,0.913308808
839.9586667,0.913359113
840.1263333,0.913407796
840.2906667,0.913455937
840.4573333,0.913502996
840.62,0.913548974
840.7876667,0.913596575
840.9496667,0.913645257
841.1203333,0.91369448
841.2836667,0.913742621
841.448,0.913792926
841.6123333,0.913841068
841.7786667,0.91388975
841.94,0.913936809
842.107,0.913981705
842.2733333,0.914028224
842.4406667,0.914073661
842.6056667,0.914118016
842.7696667,0.91416183
842.932,0.914207266
843.0973333,0.914254326
843.2656667,0.914301385
843.4246667,0.914350068
843.593,0.91439875
843.7583333,0.914448514
843.9226667,0.91449936
844.084,0.914549124
844.2523333,0.914598347
844.4186667,0.91464757
844.5813333,0.914696793
844.7443333,0.914743853
844.9123333,0.914793617
845.0773333,0.914841217
845.2423333,0.914887736
845.4086667,0.914935877
845.574,0.91498456
845.7446667,0.91503216
845.903,0.915081383
846.0686667,0.915131147
846.2336667,0.915179289
846.401,0.915226889
846.5646667,0.915276112
846.726,0.915324254
846.8913333,0.915370772
847.0583333,0.915419454
847.2206667,0.915467055
847.3843333,0.915514114
847.553,0.915559551
847.7163333,0.915603365
847.878,0.91564772
848.0453333,0.915693698
848.2073333,0.915738594
848.3723333,0.915785653
848.5413333,0.915834335
848.7036667,0.915882477
848.867,0.915927373
849.036,0.915974973
849.2016667,0.916022573
849.3613333,0.916066928
849.524,0.916115611
849.6933333,0.916164834
849.8543333,0.916211352
850.0236667,0.916258412
850.1896667,0.916305471
850.3536667,0.916352531
850.5113333,0.916398509
850.6843333,0.916439618
850.849,0.916483973
851.011,0.91652941
851.179,0.916573765
851.342,0.916619201
851.5083333,0.916665179
851.6736667,0.916710075
851.8406667,0.916754971
852.004,0.916799867
852.169,0.916844763
852.3303333,0.916890199
852.4973333,0.916934013
852.6586667,0.916979991
852.8313333,0.91702651
852.9953333,0.917072487
853.1526667,0.917117924
853.3186667,0.917165525
853.4843333,0.917212043
853.6476667,0.917256939
853.8116667,0.917301835
853.979,0.917348894
854.1426667,0.917392708
854.308,0.917435441
854.4763333,0.917478714
854.638,0.917521987
854.8033333,0.91756526
854.9686667,0.917609615
855.1343333,0.917655052
855.2983333,0.917700488
855.463,0.917746466
855.625,0.917792985
855.7936667,0.917839503
855.962,0.917884399
856.1253333,0.917927672
856.288,0.917970945
856.4513333,0.918013678
856.6163333,0.918055869
856.7813333,0.918100765
856.9496667,0.91814512
857.111,0.918188934
857.2796667,0.918233289
857.4403333,0.918281971
857.6016667,0.918327408
857.7666667,0.918373926
857.93,0.918418822
858.0933333,0.918459932
858.262,0.918501041
858.4283333,0.918544855
858.584,0.918588669
858.7543333,0.918630319
858.918,0.918674674
859.08,0.91871957
859.2466667,0.918764466
859.4136667,0.918812066
859.575,0.918857503
859.744,0.918903481
859.91,0.918949459
860.0723333,0.918993814
860.235,0.919037628
860.3996667,0.919080901
860.5693333,0.919125256
860.732,0.919170692
860.8966667,0.919211802
861.063,0.919253993
861.2253333,0.919297266
861.3843333,0.919340539
861.552,0.919382731
861.719,0.919427086
861.8783333,0.919473604
862.048,0.919517418
862.212,0.919560691
862.3736667,0.919605587
862.5386667,0.919652106
862.7026667,0.919693215
862.8686667,0.919734866
863.0326667,0.919775434
863.1973333,0.919817625
863.363,0.91985603
863.5303333,0.919896599
863.6933333,0.919939331
863.8563333,0.919983145
864.0213333,0.9200275
864.1886667,0.920069691
864.349,0.920111883
864.5186667,0.920156778
864.6833333,0.920200052
864.849,0.92024062
865.013,0.920280648
865.1753333,0.920322839
865.3433333,0.920363949
865.5036667,0.920404517
865.6723333,0.920444545
865.8353333,0.920487277
865.9996667,0.920531091
866.167,0.920572741
866.331,0.920613851
866.492,0.920658747
866.6563333,0.920700938
866.822,0.920742047
866.9906667,0.920782616
867.154,0.920824266
867.316,0.920864294
867.483,0.920906485
867.647,0.920949758
867.813,0.920994113
867.973,0.921037927
868.138,0.921084987
868.3063333,0.921129342
868.468,0.921172615
868.6323333,0.92121697
868.7986667,0.921261866
868.9613333,0.921304598
869.124,0.921345707
869.2956667,0.921385735
869.4596667,0.921426844
869.6256667,0.921467413
869.7866667,0.921506359
869.9496667,0.921546927
870.111,0.921589119
870.2766667,0.92163131
870.4403333,0.921671337
870.6063333,0.92171407
870.773,0.921760588
870.9363333,0.921802239
871.1023333,0.921840644
871.262,0.921877426
871.4273333,0.921916371
871.595,0.921955858
871.76,0.921994263
871.919,0.922034291
872.082,0.922078646
872.2463333,0.922120837
872.413,0.922161946
872.578,0.922203056
872.743,0.922246329
872.9046667,0.922289602
873.0683333,0.922330712
873.234,0.922369657
873.3966667,0.922407521
873.5653333,0.922446467
873.733,0.922486495
873.892,0.922523818
874.0566667,0.922562764
874.221,0.922604414
874.3883333,0.922645523
874.555,0.922685551
874.7176667,0.922730447
874.8813333,0.922774261
875.049,0.922816452
875.2083333,0.92285648
875.3736667,0.922897048
875.5376667,0.922937617
875.7073333,0.922976563
875.8683333,0.923013886
876.0306667,0.923049586
876.193,0.923087991
876.3576667,0.923125314
876.522,0.923161555
876.6906667,0.923200501
876.855,0.923238906
877.019,0.923277852
877.1826667,0.923317339
877.352,0.923361153
877.5126667,0.923401721
877.679,0.923441749
877.8393333,0.923481776
878.0083333,0.923526672
878.175,0.923568323
878.3396667,0.923607809
878.5026667,0.923646214
878.6663333,0.923686783
878.827,0.92372681
878.998,0.923764674
879.1666667,0.923802538
879.3293333,0.923842025
879.494,0.923883675
879.6596667,0.923924785
879.823,0.923964812
879.9893333,0.924006463
880.1523333,0.924049195
880.315,0.924090845
880.4823333,0.924131414
880.6426667,0.924167114
880.815,0.924204978
880.9773333,0.924243924
881.1423333,0.92428287
881.3093333,0.924318029
881.4733333,0.924351566
881.6313333,0.924387266
881.7983333,0.924423507
881.9603333,0.924457585
882.1216667,0.924493285
882.2843333,0.924529527
882.451,0.924567931
882.6183333,0.924607959
882.7863333,0.924646364
882.9513333,0.92468531
883.1163333,0.924726419
883.2803333,0.924766988
883.444,0.924804311
883.613,0.924843257
883.7753333,0.924884907
883.937,0.924926557
884.103,0.92496334
884.2693333,0.925001744
884.435,0.925041772
884.5976667,0.9250818
884.7613333,0.925118582
884.9236667,0.925155905
885.09,0.925193769
885.2563333,0.925231092
885.4243333,0.925266251
885.589,0.925303574
885.753,0.92534252
885.9213333,0.925380925
886.081,0.925417707
886.2476667,0.925452867
886.4106667,0.925488026
886.5786667,0.925523726
886.7396667,0.925554558
886.9006667,0.925585931
887.0683333,0.925620009
887.2296667,0.925656791
887.4023333,0.925693032
887.56,0.925728192
887.723,0.925763351
887.892,0.925799592
888.0573333,0.925840161
888.213,0.925879648
888.3806667,0.925916971
888.55,0.925953753
888.7103333,0.925994862
888.8773333,0.926036513
889.043,0.926075999
889.206,0.926114945
889.3693333,0.926154973
889.5363333,0.926195541
889.6993333,0.926233946
889.8546667,0.926270728
890.024,0.926304806
890.193,0.926341047
890.3516667,0.926378911
890.5193333,0.926416234
890.6836667,0.926447066
890.85,0.926482226
891.0116667,0.926519549
891.1743333,0.926557413
891.341,0.926590409
891.5073333,0.926623945
891.671,0.926660727
891.8343333,0.926699132
891.9986667,0.926733751
892.1623333,0.926766206
892.3253333,0.92679812
892.4886667,0.926832197
892.6533333,0.926866275
892.8126667,0.92689927
892.987,0.926932807
893.151,0.926967967
893.3126667,0.92700529
893.472,0.927043694
893.633,0.927079395
893.802,0.927114554
893.9653333,0.927150255
894.13,0.927188659
894.2913333,0.927225982
894.4623333,0.927262765
894.6243333,0.927300088
894.789,0.927336329
894.9516667,0.927371488
895.117,0.927409893
895.2833333,0.927449921
895.446,0.927485621
895.611,0.927519699
895.7723333,0.927552154
895.9403333,0.927586772
896.1056667,0.92762085
896.2663333,0.927655468
896.4296667,0.9276863
896.6003333,0.927718214
896.7586667,0.927756619
896.9263333,0.92779286
897.0936667,0.927826397
897.2526667,0.927858311
897.418,0.927895634
897.5833333,0.927933498
897.7483333,0.92797028
897.9106667,0.928005439
898.0766667,0.928038976
898.241,0.928074135
898.403,0.928111459
898.5686667,0.928148241
898.7386667,0.928179073
898.901,0.92821315
899.0633333,0.928247769
899.229,0.928282928
899.3933333,0.928315924
899.56,0.92834892
899.7193333,0.928383538
899.886,0.928419239
900.0496667,0.928453857
900.216,0.928487935
900.379,0.928523094
900.5443333,0.928559335
900.7043333,0.928592872
900.872,0.928626409
901.037,0.928661027
901.2026667,0.928696727
901.364,0.928729723
901.523,0.928761637
901.6886667,0.928793551
901.858,0.928826547
902.021,0.928862247
902.187,0.928897406
902.348,0.928930402
902.5143333,0.928961775
902.6816667,0.928998016
902.8476667,0.929034258
903.0093333,0.929068335
903.174,0.92910079
903.3393333,0.929129459
903.5006667,0.929161372
903.6656667,0.92919545
903.8303333,0.929228987
903.995,0.929257655
904.1613333,0.929289028
904.323,0.929323647
904.487,0.929358806
904.653,0.929391802
904.8206667,0.929423716
904.9826667,0.929454548
905.1456667,0.929487003
905.314,0.929519457
905.478,0.929551912
905.643,0.929584367
905.8053333,0.92961574
905.9693333,0.92965144
906.137,0.9296866
906.3026667,0.929720137
906.465,0.929752591
906.629,0.929785046
906.7896667,0.92981696
906.957,0.929848874
907.121,0.929880788
907.289,0.929914866
907.4533333,0.929946239
907.6196667,0.929977071
907.7806667,0.930008444
907.945,0.930039817
908.109,0.930070649
908.2763333,0.930102022
908.44,0.930131231
908.6033333,0.930157195
908.768,0.930187486
908.9323333,0.9302194
909.1,0.930250773
909.2626667,0.930281064
909.4296667,0.930312978
909.596,0.930343269
909.7603333,0.930374642
909.9206667,0.930406015
910.0846667,0.930435225
910.2473333,0.93046227
910.413,0.930490398
910.5773333,0.930518525
910.7453333,0.930549898
910.91,0.930580731
911.0736667,0.93060994
911.2346667,0.930638067
911.4036667,0.930671604
911.5693333,0.930705141
911.728,0.930737596
911.8966667,0.930768969
912.061,0.93079926
912.225,0.930830633
912.3893333,0.93086471
912.5543333,0.930897706
912.721,0.930927997
912.89,0.930958289
913.0493333,0.930988039
913.21,0.93101833
913.3806667,0.931047539
913.536,0.93107729
913.7023333,0.931105417
913.871,0.931133545
914.0346667,0.931163295
914.203,0.931192504
914.362,0.931222254
914.5296667,0.931252546
914.699,0.931282296
914.8596667,0.931312587
915.025,0.931341796
915.185,0.931371547
915.3496667,0.931400756
915.5153333,0.931429965
915.6803333,0.931459175
915.845,0.931487302
916.0116667,0.931511103
916.1773333,0.931535444
916.3386667,0.931562489
916.504,0.931590617
916.6636667,0.931617122
916.8276667,0.931646331
916.9976667,0.931674459
917.1616667,0.931702586
917.324,0.931736123
917.486,0.931768037
917.652,0.931797787
917.8166667,0.931825374
917.9823333,0.931852419
918.1476667,0.931881088
918.3123333,0.93191192
918.479,0.931943293
918.6413333,0.931974125
918.8073333,0.932001711
918.9673333,0.932030921
919.1343333,0.932061212
919.2953333,0.932090421
919.4596667,0.932118549
919.625,0.932145054
919.794,0.932170477
919.9526667,0.932198063
920.1256667,0.932227813
920.2873333,0.932255941
920.453,0.932285691
920.619,0.932314901
920.779,0.932343569
920.946,0.932372778
921.1073333,0.932401447
921.2733333,0.932428493
921.4386667,0.932454456
921.5986667,0.93248042
921.768,0.932509089
921.9306667,0.932538839
922.0983333,0.932565885
922.2573333,0.932593471
922.4256667,0.93262214
922.588,0.932650267
922.7526667,0.932678395
922.912,0.932706522
923.0816667,0.932735191
923.2443333,0.932763318
923.41,0.932792528
923.575,0.932820655
923.7383333,0.932848242
923.904,0.932875287
924.0686667,0.932904497
924.2333333,0.932933706
924.3946667,0.932963456
924.5596667,0.932992666
924.7206667,0.933020793
924.891,0.933047298
925.053,0.933074344
925.2223333,0.933103012
925.38,0.933128976
925.5456667,0.933155481
925.7143333,0.933180904
925.8723333,0.933206868
926.0376667,0.933238782
926.204,0.933269614
926.3713333,0.933299905
926.535,0.933328573
926.6996667,0.93335616
926.8646667,0.93337996
927.0316667,0.933404842
927.1926667,0.933430265
927.3586667,0.933450279
927.524,0.933474079
927.688,0.933497338
927.855,0.933518975
928.0186667,0.933546021
928.1803333,0.933572525
928.3393333,0.933601194
928.5053333,0.933629321
928.674,0.933655285
928.8356667,0.933681249
928.9966667,0.933710459
929.1686667,0.933741291
929.3326667,0.933771041
929.4916667,0.933799168
929.6563333,0.933826214
929.8203333,0.933853801
929.9866667,0.933884633
930.15,0.93391276
930.3186667,0.93394197
930.4726667,0.933972261
930.6416667,0.93400147
930.8103333,0.934034466
930.9686667,0.934065298
931.1403333,0.934094507
931.3006667,0.934121012
931.4653333,0.934146435
931.6276667,0.934170776
931.7913333,0.934196199
931.9623333,0.934222704
