EM_T (K),EM_((m0-m)/(m0-mf))
915.9473333,0.972151812
916.1143333,0.972175892
916.279,0.972201576
916.4436667,0.972227261
916.6066667,0.972249735
916.7686667,0.97227435
916.9366667,0.972296824
917.1066667,0.972318228
917.269,0.972341237
917.437,0.972365317
917.6003333,0.972389931
917.7666667,0.972414011
917.929,0.972439696
918.0943333,0.972462705
918.2573333,0.972483039
918.4226667,0.972502302
918.5903333,0.972518355
918.753,0.972538154
918.9176667,0.972561698
919.083,0.972586313
919.251,0.972609857
919.4093333,0.972631796
919.5766667,0.97265213
919.741,0.972672999
919.9063333,0.972696543
920.0736667,0.972720623
920.238,0.972744702
920.4016667,0.972768782
920.567,0.972793396
920.733,0.97281373
920.8963333,0.972831389
921.062,0.972850117
921.2303333,0.972867775
921.3923333,0.972890785
921.558,0.972914864
921.7276667,0.972937338
921.893,0.972964628
922.059,0.972986567
922.2223333,0.973007436
922.392,0.973029375
922.553,0.973049174
922.7173333,0.973073789
922.8816667,0.973096798
923.0453333,0.973118202
923.211,0.973146027
923.3773333,0.973170107
923.5486667,0.973194186
923.7086667,0.973219871
923.8703333,0.97324288
924.0393333,0.973264284
924.2066667,0.973285153
924.368,0.973303346
924.5366667,0.973317794
924.7046667,0.973332242
924.8673333,0.97335204
925.0333333,0.97337505
925.1993333,0.973395919
925.3653333,0.973417323
925.532,0.973437656
925.695,0.97345692
925.861,0.973477254
926.0256667,0.973499193
926.186,0.973524342
926.351,0.973551097
926.5183333,0.973573572
926.6833333,0.973594976
926.853,0.973614774
927.0196667,0.973632433
927.1823333,0.973651696
927.3463333,0.973674705
927.5113333,0.973698785
927.677,0.973722864
927.8453333,0.973745874
928.012,0.973768883
928.1786667,0.973788682
928.3403333,0.97380848
928.5066667,0.973826139
928.6696667,0.973844332
928.839,0.973864666
929.0013333,0.973885535
929.1676667,0.973907474
929.3296667,0.973927272
929.499,0.973946536
929.6636667,0.973965265
929.829,0.973982388
929.9926667,0.974002186
930.1563333,0.974024661
930.3243333,0.974047135
930.4876667,0.974070144
930.6543333,0.974091013
930.819,0.974110812
930.9843333,0.974130075
931.148,0.974150409
931.3136667,0.974169137
931.4786667,0.974188401
931.641,0.97420927
931.809,0.974230674
931.9763333,0.974248867
932.1413333,0.97426492
932.306,0.974281508
932.4733333,0.974299167
932.6383333,0.97431629
932.8033333,0.974338764
932.97,0.974362308
933.138,0.974384248
933.299,0.974410467
933.462,0.974430801
933.6306667,0.9744506
933.797,0.974469863
933.96,0.974483241
934.1273333,0.974502505
934.2926667,0.974523909
934.456,0.974545848
934.625,0.974568857
934.7903333,0.974589191
934.953,0.974610595
935.1153333,0.974633604
935.2806667,0.974657683
935.4423333,0.974682298
935.6096667,0.974705307
935.7743333,0.974726711
935.942,0.974748115
936.109,0.974765238
936.2713333,0.974781827
936.4366667,0.974797344
936.606,0.974805906
936.7713333,0.974821424
936.9346667,0.974840152
937.1,0.974858881
937.2653333,0.97488082
937.4293333,0.974898478
937.5936667,0.974915066
937.755,0.97493219
937.9213333,0.974948778
938.0906667,0.974969111
938.2596667,0.97499105
938.4213333,0.97501406
938.5866667,0.975039209
938.7533333,0.975060613
938.919,0.975079877
939.0846667,0.975099141
939.25,0.975113053
939.4186667,0.975129106
939.5826667,0.97514837
939.7483333,0.975169774
939.9156667,0.975190643
940.081,0.975210441
940.241,0.97523024
940.404,0.975249504
940.5723333,0.975264486
940.7403333,0.975280539
940.9063333,0.975298733
941.0686667,0.975321207
941.2353333,0.975343146
941.3983333,0.975364015
941.5613333,0.975384349
941.729,0.975405218
941.894,0.975422876
942.064,0.975438394
942.227,0.975454447
942.3906667,0.975473175
942.5543333,0.975494579
942.722,0.975513308
942.8866667,0.975530431
943.05,0.975546484
943.2123333,0.975560396
943.3786667,0.97557752
943.5436667,0.975594108
943.712,0.975611766
943.8743333,0.97563103
944.0386667,0.975652969
944.209,0.975672767
944.37,0.975691496
944.5353333,0.975709689
944.701,0.975730558
944.8683333,0.975747681
945.0333333,0.975763199
945.1996667,0.975778182
945.3646667,0.975795305
945.5293333,0.975814569
945.693,0.975833297
945.8583333,0.975851491
946.0206667,0.975872895
946.1843333,0.975891088
946.3543333,0.975909281
946.5176667,0.975925334
946.683,0.975936036
946.8473333,0.975948344
947.0136667,0.975964397
947.1813333,0.97598045
947.343,0.975997038
947.5103333,0.976016301
947.6716667,0.9760361
947.8393333,0.976054828
948.0076667,0.976074092
948.177,0.976090145
948.343,0.976104058
948.505,0.97611797
948.6716667,0.976130813
948.8383333,0.976149006
949.0053333,0.97616934
949.1683333,0.976189674
949.3283333,0.976215893
949.4963333,0.976235157
949.6656667,0.976252815
949.8273333,0.976270474
949.9893333,0.976281711
950.1573333,0.976295088
950.3203333,0.976310071
950.4843333,0.976326659
950.655,0.976346993
950.8193333,0.976366256
950.9843333,0.97638338
951.152,0.976400503
951.321,0.976418161
951.481,0.976433144
951.6456667,0.976450802
951.813,0.976469531
951.979,0.976486119
952.1453333,0.976505917
952.3093333,0.976525181
952.471,0.976543374
952.638,0.976562638
952.8066667,0.976577086
952.9733333,0.976590463
953.1383333,0.976605981
953.3,0.976619894
953.4633333,0.976638087
953.6316667,0.976659491
953.7933333,0.97668036
953.9623333,0.976703369
954.1253333,0.976724773
954.2903333,0.976740826
954.4583333,0.976754204
954.6156667,0.976765441
954.7843333,0.976770257
954.952,0.976784169
955.1166667,0.976802363
955.279,0.976820556
955.4436667,0.97684303
955.6126667,0.976862294
955.7796667,0.976879417
955.9453333,0.976894935
956.1066667,0.976909918
956.27,0.976924365
956.4356667,0.976939348
956.6036667,0.976955936
956.767,0.976976805
956.9323333,0.976997139
957.0976667,0.977015867
957.2613333,0.977037271
957.4266667,0.97705493
957.5906667,0.977069377
957.7533333,0.97708222
957.9196667,0.977091851
958.0856667,0.977100413
958.2513333,0.977114861
958.4156667,0.977133054
958.5823333,0.977152853
958.746,0.977175862
958.9123333,0.977194055
959.078,0.977210644
959.2463333,0.977225091
959.4083333,0.977234188
959.576,0.977247565
959.7416667,0.977264154
959.9103333,0.977280742
960.0736667,0.977296795
960.2426667,0.977314988
960.4063333,0.977333181
960.5656667,0.977350305
960.733,0.977366893
960.9003333,0.97738134
961.0656667,0.977396858
961.2326667,0.977412911
961.396,0.977429499
961.558,0.977449833
961.7223333,0.977471237
961.885,0.977492106
962.051,0.977516721
962.2196667,0.977535449
962.38,0.977549897
962.5486667,0.977562739
962.711,0.977568625
962.873,0.977579862
963.0403333,0.977594845
963.2096667,0.977610363
963.3743333,0.977631232
963.5393333,0.977650495
963.703,0.977668154
963.8696667,0.977684207
964.0383333,0.977699725
964.206,0.977712032
964.3703333,0.977722734
964.5316667,0.977732366
964.699,0.977736646
964.864,0.977746813
965.0316667,0.977761796
965.1983333,0.977778919
965.3606667,0.977801929
965.527,0.977820657
965.6903333,0.977838315
965.8523333,0.977855439
966.024,0.977875237
966.1883333,0.977897711
966.3543333,0.977918045
966.5236667,0.977937844
966.6866667,0.977959783
966.8546667,0.977974766
967.0173333,0.977990284
967.182,0.978006872
967.347,0.978014363
967.514,0.97802667
967.676,0.978038978
967.8426667,0.978052355
968.0076667,0.978067873
968.1733333,0.978083926
968.337,0.978098374
968.502,0.978112821
968.6746667,0.97812941
968.8396667,0.978143322
969.0023333,0.978158305
969.1676667,0.978171147
969.3283333,0.978180244
969.4943333,0.978195762
969.6616667,0.978212885
969.8266667,0.978231078
969.9903333,0.978250342
970.157,0.97826693
970.3216667,0.978281913
970.49,0.978296361
970.6573333,0.978310273
970.824,0.978322581
970.985,0.978334353
971.1463333,0.978346125
971.31,0.978358967
971.4763333,0.97837609
971.6426667,0.978394284
971.8073333,0.978410872
971.975,0.97842746
972.143,0.978446189
972.3083333,0.978462242
972.4743333,0.978478294
972.639,0.978492207
972.8013333,0.978501839
972.9663333,0.978518962
973.127,0.978538226
973.2933333,0.978556954
973.4596667,0.978577823
973.625,0.978594411
973.7936667,0.978608859
973.9593333,0.978621701
974.125,0.978627052
974.291,0.978635079
974.4556667,0.978645246
974.62,0.978658088
974.784,0.978671465
974.9483333,0.978688589
975.1133333,0.978707317
975.2793333,0.978726046
975.4423333,0.97874959
975.607,0.978767248
975.771,0.978783836
975.936,0.978799889
976.1036667,0.978808451
976.2706667,0.978817013
976.435,0.978825039
976.6013333,0.978834671
976.7683333,0.978850189
976.931,0.978867312
977.0976667,0.9788839
977.2606667,0.978899953
977.426,0.978922427
977.5873333,0.978937945
977.756,0.978950252
977.9213333,0.978960419
978.09,0.978968981
978.2523333,0.978986104
978.4196667,0.979006438
978.582,0.979026236
978.7453333,0.979054062
978.908,0.979073325
979.0733333,0.979090448
979.2396667,0.979104361
979.4076667,0.979112388
979.572,0.979118274
979.739,0.979130581
979.9046667,0.979147169
980.0696667,0.979166433
980.233,0.979188907
980.3976667,0.97920817
980.562,0.979225829
980.728,0.979247768
980.891,0.979262215
981.061,0.979273988
981.2303333,0.979284154
981.3906667,0.979293251
981.5536667,0.979304488
981.72,0.979321611
981.8886667,0.979339805
982.0533333,0.979361209
982.222,0.979386358
982.388,0.979404017
982.5536667,0.979418464
982.7166667,0.979428631
982.8803333,0.979433982
983.0496667,0.979443614
983.212,0.979455386
983.3756667,0.979467694
983.5396667,0.979484817
983.704,0.979503545
983.871,0.979522274
984.0376667,0.979541002
984.2016667,0.979564012
984.3676667,0.9795806
984.5336667,0.979593442
984.6976667,0.979605214
984.8673333,0.979611635
985.032,0.979626083
985.195,0.979643741
985.36,0.979666216
985.5236667,0.979688155
985.694,0.979706883
985.8593333,0.979722936
986.0253333,0.979737919
986.1866667,0.979750226
986.349,0.979764674
986.5136667,0.979779657
986.6803333,0.97979571
986.8446667,0.979811228
987.011,0.979827816
987.174,0.979845474
987.34,0.979862597
987.5086667,0.979879185
987.6713333,0.979892563
987.8373333,0.979903265
988.0053333,0.979913967
988.1656667,0.979925739
988.3316667,0.979944467
988.504,0.979966406
988.666,0.97998674
988.832,0.980015636
988.9996667,0.980036504
989.1656667,0.980053093
989.3303333,0.98006861
989.4983333,0.980073426
989.6603333,0.980081988
989.824,0.98009162
989.9873333,0.980102857
990.154,0.980117305
990.3196667,0.980135498
990.4843333,0.980153691
990.6466667,0.98017242
990.8146667,0.980197569
990.9736667,0.980213622
991.1433333,0.980227535
991.3093333,0.980239307
991.4743333,0.980241448
991.639,0.980250009
991.8056667,0.980259641
991.972,0.980268203
992.137,0.980282115
992.3033333,0.980298168
992.4646667,0.980315826
992.631,0.980333485
992.7946667,0.980351678
992.9613333,0.980371477
993.129,0.980386995
993.291,0.980401978
993.4553333,0.98041696
993.6203333,0.980432478
993.7906667,0.980452277
993.9566667,0.980472611
994.117,0.98049669
994.282,0.980517559
994.4493333,0.980534147
994.6133333,0.98054806
994.782,0.980558762
994.948,0.980569999
995.1093333,0.980586052
995.2773333,0.98060157
995.4426667,0.980618693
995.6066667,0.980637421
995.7746667,0.980655615
995.9383333,0.980672203
996.1006667,0.98068665
996.2643333,0.980698958
996.431,0.980710195
996.5953333,0.980721432
996.759,0.980733204
996.9256667,0.980742301
997.092,0.980754608
997.2576667,0.980768521
997.424,0.980781898
997.5866667,0.980800627
997.7513333,0.98081668
997.9193333,0.980832733
998.0813333,0.98084718
998.2453333,0.980861628
998.4123333,0.980876611
998.5786667,0.980892664
998.7436667,0.980909787
998.9076667,0.980928516
999.0733333,0.980948849
999.2393333,0.980968113
999.4053333,0.980986841
999.567,0.981005035
999.7296667,0.981019482
999.8953333,0.98103286
1000.062667,0.981046773
1000.228667,0.98105908
1000.39,0.981075133
1000.561,0.981091186
1000.725333,0.981106704
1000.888,0.981128108
1001.053,0.981146301
1001.221,0.981162889
1001.382,0.981177337
1001.546667,0.981186434
1001.715333,0.98119553
1001.876,0.981206767
1002.043333,0.981218004
1002.205333,0.981231382
1002.373667,0.98124904
1002.54,0.981268839
1002.705667,0.981287567
1002.872667,0.981313787
1003.034333,0.981331446
1003.200333,0.981345893
1003.367667,0.981359271
1003.532667,0.981364087
1003.701333,0.981375324
1003.868667,0.981388701
1004.030667,0.981404219
1004.193667,0.981419202
1004.356333,0.981432579
1004.526,0.981445422
1004.687,0.981459334
1004.851333,0.981473782
1005.020333,0.981486624
1005.188,0.981500002
1005.351,0.981514985
1005.516333,0.981535318
1005.681667,0.981554047
1005.849667,0.98157224
1006.012333,0.981588828
1006.178667,0.981607022
1006.344333,0.98162682
1006.509333,0.981642873
1006.675333,0.981657856
1006.841667,0.981669628
1007.006,0.981676585
1007.171,0.981685146
1007.341,0.981694243
1007.502667,0.981703875
1007.671,0.981717787
1007.836,0.9817317
1008.002,0.981745077
1008.165667,0.981762201
1008.332,0.981778789
1008.497,0.981794842
1008.659333,0.981809289
1008.822667,0.981821597
1008.987333,0.98183765
1009.155667,0.981854238
1009.322333,0.981872431
1009.486,0.98189223
1009.652333,0.981911493
1009.816667,0.981931292
1009.986667,0.981949486
1010.139333,0.981963933
1010.307667,0.981982127
1010.473,0.98199818
1010.637667,0.982014768
1010.808,0.982031356
1010.968667,0.982044198
1011.135667,0.982059181
1011.302667,0.982073094
1011.465,0.982087006
1011.630333,0.982100384
1011.798333,0.982111086
1011.964333,0.982122323
1012.133,0.982130349
1012.295,0.982138911
1012.457667,0.982151218
1012.622333,0.982167806
1012.787667,0.982185464
1012.954333,0.982206333
1013.119,0.982223992
1013.283,0.98223951
1013.447667,0.982255562
1013.614333,0.982269475
1013.78,0.982283923
1013.942,0.982296765
1014.106,0.982311213
1014.274333,0.982325661
1014.435667,0.982339573
1014.601333,0.982352951
1014.766333,0.982367933
1014.931333,0.982384521
1015.094667,0.982401645
1015.257,0.982419838
1015.425333,0.982435891
1015.588,0.982451944
1015.758,0.982465857
1015.922667,0.982478699
1016.084667,0.982491006
1016.252667,0.982501173
1016.414333,0.982514551
1016.578,0.982528463
1016.745,0.982542911
1016.911,0.982561639
1017.076667,0.982578763
1017.244,0.982594816
1017.409333,0.982609798
1017.575333,0.982623711
1017.739333,0.982636553
1017.905333,0.982651001
1018.071,0.982666519
1018.233333,0.982681502
1018.398,0.98269702
1018.564667,0.982711467
1018.728,0.982725915
1018.893333,0.982743038
1019.059667,0.982759091
1019.224,0.982772469
1019.393667,0.982785311
1019.557667,0.982790662
1019.723333,0.982801364
1019.886,0.982812601
1020.050333,0.982826514
1020.217,0.982843637
1020.385667,0.982855944
1020.545667,0.982870392
1020.710667,0.982885375
1020.876333,0.982905708
1021.043333,0.982922832
1021.205667,0.982937814
1021.367667,0.982950657
1021.536667,0.982962964
1021.702333,0.982978482
1021.866,0.982995605
1022.034333,0.983012728
1022.198667,0.983030922
1022.365667,0.983050185
1022.528333,0.983067309
1022.692667,0.983083897
1022.855333,0.983095669
1023.017333,0.983109046
1023.182333,0.983124029
1023.340667,0.983141687
1023.512,0.983159881
1023.676,0.983174864
1023.839667,0.983190381
1024.005667,0.983204829
1024.171667,0.983218742
1024.338667,0.983233725
1024.502667,0.983247637
1024.666,0.98326048
1024.833333,0.983272252
1025.001667,0.983288305
1025.168667,0.983307568
1025.334,0.983325227
1025.497333,0.98334235
1025.662667,0.983361613
1025.828333,0.983376061
1025.988667,0.983387298
1026.155,0.983398
1026.321667,0.983401746
1026.483333,0.983412448
1026.649333,0.983427431
1026.816333,0.983443484
1026.977,0.983466493
1027.143333,0.983485756
1027.309333,0.983503415
1027.472667,0.983519468
1027.637333,0.983534986
1027.803,0.983546758
1027.968333,0.983556925
1028.135667,0.983567627
1028.296667,0.983577258
1028.458,0.983594917
1028.625333,0.983614715
1028.794667,0.983633979
1028.956667,0.983662339
1029.120333,0.983682138
1029.281667,0.983698191
1029.449333,0.983712104
1029.615667,0.983714779
1029.781,0.98372227
1029.943333,0.983731367
1030.106667,0.983742069
1030.27,0.983757052
1030.437667,0.983775245
1030.599333,0.983793439
1030.763333,0.983811632
1030.931,0.983837317
1031.094333,0.98385444
1031.256,0.983867282
1031.422333,0.98387959
1031.588333,0.98388066
1031.75,0.983885476
1031.917667,0.983891362
1032.086,0.983899388
1032.25,0.983913836
1032.413667,0.983931494
1032.576667,0.983950223
1032.740667,0.983967881
1032.909333,0.98399089
1033.073333,0.984011224
1033.236333,0.984025672
1033.401667,0.984039049
1033.562333,0.984046006
1033.727333,0.984056173
1033.891667,0.984070085
1034.058333,0.984085603
1034.225667,0.984104867
1034.389,0.984126271
1034.557333,0.984144464
1034.724333,0.984160517
1034.884667,0.984178175
1035.045333,0.984187807
1035.214667,0.984197439
1035.378667,0.98420493
1035.543,0.984211887
1035.71,0.984212957
1035.874333,0.984219913
1036.039333,0.984229545
1036.201,0.984242922
1036.365667,0.984264326
1036.53,0.984283055
1036.696667,0.984299643
1036.863667,0.984316231
1037.027333,0.984333354
1037.192667,0.984347267
1037.361,0.984360644
1037.523333,0.984374557
1037.684667,0.984381513
1037.846,0.984397031
1038.010333,0.984416295
1038.177,0.984435023
1038.339,0.984458568
1038.5,0.984476761
1038.668,0.984492814
1038.835,0.984506726
1038.997333,0.984513683
1039.163667,0.984521709
1039.330667,0.984530806
1039.496333,0.984542043
1039.660667,0.984556491
1039.826667,0.984574684
1039.988667,0.984593413
1040.151333,0.984612141
1040.317,0.984638361
1040.480333,0.984655484
1040.643667,0.984669932
1040.809333,0.984682239
1040.973667,0.984682239
1041.137,0.98468759
1041.302333,0.984697757
1041.471667,0.98471274
1041.635333,0.984732538
1041.802333,0.984751802
1041.966,0.984771066
1042.132667,0.984788724
1042.296,0.984811198
1042.459333,0.984826181
1042.625,0.984838488
1042.786667,0.98484919
1042.953,0.984849725
1043.119667,0.984858822
1043.283667,0.984871664
1043.445667,0.984887182
1043.613667,0.984909656
1043.778333,0.98492892
1043.944,0.984946578
1044.105667,0.984963166
1044.270333,0.98498029
1044.438,0.984992597
1044.600667,0.985002764
1044.768,0.985012931
1044.932667,0.985024168
1045.094333,0.985041826
1045.258333,0.98506216
1045.421,0.985081423
1045.587,0.985109784
1045.755667,0.985129047
1045.919,0.985144565
1046.081333,0.985157943
1046.247667,0.985162759
1046.410667,0.985169715
1046.576,0.985183092
1046.740333,0.98519861
1046.91,0.985217339
1047.07,0.985239278
1047.231,0.985258541
1047.397333,0.9852762
1047.565333,0.985297604
1047.729333,0.985309911
1047.893667,0.985320613
1048.057,0.985330245
1048.218333,0.98533399
1048.386333,0.98533399
1048.551667,0.985337201
1048.721333,0.985343622
1048.884,0.985354859
1049.049333,0.985373588
1049.215667,0.985391781
1049.378667,0.985409439
1049.541,0.985429238
1049.704333,0.985450642
1049.868333,0.98546616
1050.031333,0.985479002
1050.195,0.98549024
1050.36,0.985500406
1050.521333,0.985514854
1050.687,0.985530372
1050.851,0.98554589
1051.020333,0.985569434
1051.182333,0.985588163
1051.347,0.985603681
1051.515,0.985619199
1051.676333,0.985629365
1051.839333,0.985638997
1052.006,0.985650769
1052.169,0.985665217
1052.330667,0.98568234
1052.496333,0.985702674
1052.663333,0.985722473
1052.831,0.985741736
1052.992667,0.985767421
1053.158333,0.985784009
1053.324333,0.985797387
1053.483667,0.985809159
1053.649,0.985809694
1053.816,0.98581558
1053.978333,0.985826282
1054.139,0.98584073
1054.308333,0.985860528
1054.472,0.985879792
1054.639,0.98589745
1054.805333,0.985915109
1054.971333,0.985938653
1055.137667,0.985957381
1055.300333,0.98597504
1055.462,0.985991628
1055.628333,0.986003935
1055.793667,0.986022129
1055.956333,0.986041927
1056.120667,0.986060121
1056.283333,0.986079919
1056.445333,0.986096507
1056.614667,0.98610935
1056.778667,0.986121122
1056.939,0.986129148
1057.103667,0.986140386
1057.267333,0.986151623
1057.429333,0.98616179
1057.598333,0.986175702
1057.764333,0.986192825
1057.925,0.986209948
1058.09,0.986226537
1058.247667,0.986245265
1058.418333,0.986259713
1058.579,0.986272555
1058.753333,0.986282722
1058.917667,0.986287538
1059.081,0.98629717
1059.243667,0.986310547
1059.407667,0.986324995
1059.571,0.986337302
1059.736,0.986353355
1059.900667,0.986367803
1060.070667,0.986380645
1060.229667,0.986396698
1060.389667,0.986407935
1060.553333,0.986419708
1060.717,0.986432015
1060.885,0.986446462
1061.051,0.986460375
1061.217,0.986472682
1061.378667,0.986486595
1061.543333,0.986502648
1061.706,0.986522982
1061.869667,0.986541175
1062.033667,0.986557228
1062.198,0.986574351
1062.367,0.98659415
1062.529667,0.986611273
1062.698,0.986625721
1062.857,0.986639633
1063.019,0.986651406
1063.185667,0.986666924
1063.348667,0.986684047
1063.514667,0.986701705
1063.675,0.986718828
1063.84,0.986733276
1064.011,0.986746653
1064.172,0.986758961
1064.335,0.986769663
1064.501,0.98678197
1064.666333,0.986795883
1064.828667,0.986810865
1064.990333,0.986829059
1065.15,0.986847252
1065.315667,0.98686384
1065.479333,0.986880428
1065.644333,0.986895946
1065.813667,0.986909324
1065.979333,0.986922166
1066.142333,0.986936079
1066.309,0.986944105
1066.477,0.986955877
1066.641333,0.986968185
1066.803333,0.986982097
1066.968667,0.986996545
1067.127333,0.987009387
1067.292667,0.987022765
1067.458333,0.987037212
1067.624333,0.98705166
1067.789,0.987067178
1067.950667,0.987083231
1068.113,0.987098214
1068.277333,0.987113732
1068.443333,0.987128714
1068.607667,0.987143697
1068.771333,0.98715761
1068.934333,0.987170987
1069.097333,0.987186505
1069.265,0.987202558
1069.427667,0.987219681
1069.591,0.987238945
1069.758333,0.987256068
1069.921,0.987271586
1070.084333,0.987287639
1070.253333,0.987302622
1070.417333,0.987317605
1070.579333,0.987330447
1070.743333,0.987342219
1070.904667,0.987352921
1071.075,0.987364158
1071.239667,0.98737593
1071.403333,0.987388773
1071.567667,0.98740108
1071.724333,0.987416063
1071.889667,0.987431581
1072.053333,0.987448704
1072.216667,0.987467968
1072.379667,0.987483485
1072.544333,0.987499003
1072.713667,0.987514521
1072.879,0.987530574
1073.044333,0.987545557
1073.207333,0.98756161
1073.371,0.987577128
1073.534667,0.98758997
1073.699333,0.987604953
1073.860667,0.987616725
1074.027333,0.987627962
1074.19,0.987638129
1074.353333,0.987647761
1074.522667,0.987662209
1074.686333,0.987679867
1074.851333,0.987701806
1075.011,0.987723745
1075.177,0.987741939
1075.341333,0.987757456
1075.504667,0.987767623
1075.674,0.987776185
1075.840667,0.987785282
1076.004333,0.987795449
1076.165,0.987807221
1076.330667,0.987817923
1076.493667,0.987831835
1076.661333,0.987845748
1076.823333,0.987864476
1076.985,0.987885345
1077.151667,0.987902468
1077.318333,0.987919057
1077.482,0.98793511
1077.649333,0.987949557
1077.815333,0.987966145
1077.978667,0.987983269
1078.140667,0.988000392
1078.304333,0.98801698
1078.465667,0.988034638
1078.632667,0.988050156
1078.801667,0.988064604
1078.965,0.98807156
1079.128,0.988080122
1079.295333,0.988089753
1079.466,0.988098315
1079.625333,0.988106341
1079.788333,0.988120254
1079.953333,0.988136307
1080.117,0.988151825
1080.284333,0.988173764
1080.449333,0.988190352
1080.612667,0.988206405
1080.775,0.988222458
1080.941,0.98823209
1081.103333,0.988244932
1081.270667,0.98826045
1081.434,0.988277038
1081.602667,0.988296302
1081.764,0.98831396
1081.929667,0.988328943
1082.097,0.988343926
1082.260667,0.988357838
1082.420667,0.988372821
1082.583667,0.988391549
1082.746333,0.988412953
1082.909667,0.988433822
1083.079333,0.988454691
1083.242667,0.98847342
1083.407667,0.988492148
1083.573667,0.988508736
1083.736667,0.988521579
1083.903333,0.988532281
1084.068,0.988542983
1084.228333,0.988548334
1084.389333,0.988561176
1084.555333,0.988575624
1084.718333,0.988589536
1084.887333,0.988609335
1085.05,0.988630204
1085.214333,0.988646792
1085.377667,0.98866231
1085.544667,0.988677828
1085.713,0.988687995
1085.874667,0.988700837
1086.037667,0.988714215
1086.202667,0.988724381
1086.365333,0.988741505
1086.530667,0.988758628
1086.696667,0.988776821
1086.857,0.988794479
1087.021667,0.988812138
1087.185,0.988827121
1087.353333,0.988839963
1087.517,0.98885227
1087.679,0.988857086
1087.846333,0.988868858
1088.013667,0.988882771
1088.18,0.988896148
1088.342667,0.988917017
1088.506,0.988936281
1088.67,0.988955009
1088.829667,0.988972133
1088.995667,0.988993537
1089.161667,0.98901173
1089.326,0.989028318
1089.488333,0.989043301
1089.651333,0.989058284
1089.817333,0.989075942
1089.983,0.98909467
1090.148,0.989112864
1090.309667,0.989131592
1090.476667,0.98914818
1090.638667,0.989164233
1090.801333,0.989180821
1090.964667,0.989190988
1091.133333,0.989203296
1091.299333,0.989216138
1091.467333,0.989229515
1091.632,0.989244498
1091.791,0.989261621
1091.957,0.989277139
1092.123,0.989292657
1092.286333,0.989312456
1092.451667,0.989330649
1092.616333,0.989346702
1092.778667,0.98936115
1092.941667,0.989371852
1093.112333,0.989383089
1093.277333,0.989394861
1093.436667,0.989405563
1093.601333,0.989416265
1093.768,0.989431248
1093.933667,0.989449976
1094.099333,0.98946817
1094.263333,0.989491714
1094.429667,0.989509373
1094.592,0.989527566
1094.757333,0.989544154
1094.923333,0.989555391
1095.086667,0.989569839
1095.251667,0.989588567
1095.416667,0.989607831
1095.584667,0.989623349
1095.748333,0.989641007
1095.916667,0.989657595
1096.079333,0.989674183
1096.242,0.989691306
1096.404667,0.98970843
1096.568,0.989726623
1096.734,0.989745351
1096.901667,0.989767291
1097.061,0.9897903
1097.223,0.989810634
1097.389,0.989829362
1097.552667,0.98984595
1097.716,0.989859863
1097.880667,0.989872705
1098.043667,0.989883407
1098.210667,0.989891969
1098.376333,0.989905346
1098.543,0.989920329
1098.71,0.989936382
1098.873333,0.989958321
1099.040333,0.98997919
1099.205,0.989995778
1099.367333,0.990010761
1099.532,0.990026814
1099.697,0.990045007
1099.863667,0.990064271
1100.027333,0.990082999
1100.195333,0.990102263
1100.363333,0.990122062
1100.524,0.99014079
1100.685333,0.990156843
1100.848333,0.99016808
1101.013667,0.990179852
1101.177667,0.990191089
1101.343667,0.990203932
1101.505333,0.990219985
1101.674667,0.990233362
1101.840667,0.990248345
1102.005,0.990263328
1102.163333,0.990280451
1102.330667,0.99029918
1102.5,0.990318443
1102.665667,0.990338242
1102.826333,0.990357505
1102.992333,0.990381585
1103.158,0.990401384
1103.322,0.990419042
1103.489,0.99043777
1103.655667,0.990449007
1103.818667,0.99046292
1103.979667,0.990477368
1104.143667,0.990491815
1104.308,0.990509474
1104.478333,0.990529807
1104.642,0.990548536
1104.807333,0.990567264
1104.972,0.990589204
1105.136667,0.990607932
1105.301333,0.99062559
1105.466667,0.990642713
1105.633667,0.990652345
1105.798333,0.990666793
1105.96,0.990683916
1106.124333,0.990702645
1106.290667,0.990721908
1106.453667,0.990740102
1106.622667,0.99075883
1106.782333,0.990777023
1106.949333,0.990796287
1107.117667,0.990815551
1107.278,0.990833209
1107.444333,0.990851402
1107.611,0.990869061
1107.772,0.990887254
1107.941333,0.990905982
1108.106333,0.990925246
1108.273333,0.990943439
1108.435333,0.990957887
1108.598333,0.990972335
1108.765,0.990986247
1108.93,0.99100123
1109.093,0.991018888
1109.258667,0.991036547
1109.427,0.99105474
1109.589,0.991079355
1109.753667,0.991099689
1109.918667,0.991117882
1110.085667,0.991135005
1110.247,0.991146777
1110.415333,0.99115962
1110.579667,0.991175673
1110.747,0.991195471
1110.910667,0.9912142
1111.076333,0.991235069
1111.237333,0.991254867
1111.399,0.991274131
1111.566667,0.991294465
1111.733667,0.991313728
1111.903,0.991331387
1112.064667,0.99134744
1112.229667,0.991364028
1112.398667,0.991384897
1112.564333,0.99140416
1112.726,0.991422354
1112.891,0.991442152
1113.058667,0.991460346
1113.225333,0.991478539
1113.389,0.991498338
1113.554,0.991518671
1113.719333,0.991543286
1113.888,0.991565225
1114.052,0.991586094
1114.217,0.991608568
1114.381,0.991624086
1114.546333,0.991639604
1114.713667,0.991655657
1114.882,0.991669034
1115.044667,0.991683482
1115.213,0.991701676
1115.381333,0.991719869
1115.545,0.991738062
